Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating
2024-07-01 01:09:00,01:09:00,CNR1229719544,Success,CID558678,Bike,Bannerghatta Road,Hennur,116.0,98.0,,,No,,607,Cash,48,3.7,2.9
2024-07-01 01:09:00,01:09:00,CNR2227978371,Canceled by Customer,CID625372,Sedan,Rajajinagar,Sahakar Nagar,,,Change of plans,,,,958,,20,,
2024-07-01 01:10:00,01:10:00,CNR6206436612,Canceled by Driver,CID877010,Prime Plus,Chamarajpet,Richmond Town,,,,The driver was not moving towards pickup,,,2598,,6,,
2024-07-01 01:10:00,01:10:00,CNR8353368930,Canceled by Driver,CID662869,Prime Sedan,BTM Layout,BTM Layout,,,,The driver was not moving towards pickup,,,1008,,23,,
2024-07-01 01:10:00,01:10:00,CNR6757158263,Success,CID543997,Prime Plus,Tumkur Road,Hennur,81.0,132.0,,,Yes,Other,786,UPI,13,4.3,2.9
2024-07-01 01:11:00,01:11:00,CNR6911372856,Canceled by Driver,CID257333,Bike,Sahakar Nagar,Jayanagar,,,,Wrong Address,,,535,,5,,
2024-07-01 01:11:00,01:11:00,CNR7432371462,Success,CID705152,Prime Plus,HSR Layout,Varthur,30.0,17.0,,,No,,630,Credit Card,22,3.7,3.3
2024-07-01 01:13:00,01:13:00,CNR5594200675,Driver Not Found,CID211287,Uber Go,Rajajinagar,Marathahalli,,,,,,,1022,,45,,
2024-07-01 01:13:00,01:13:00,CNR7435100965,Canceled by Driver,CID189957,Mini,Electronic City,Yeshwanthpur,,,,Personal & Car related issue,,,859,,17,,
2024-07-01 01:14:00,01:14:00,CNR9235875367,Success,CID443960,eBike,Yeshwanthpur,RT Nagar,102.0,72.0,,,No,,598,UPI,47,4.4,3.8
2024-07-01 01:15:00,01:15:00,CNR8683351261,Success,CID988100,Uber Go,Rajajinagar,Bannerghatta Road,185.0,68.0,,,No,,437,UPI,44,4.1,3.9
2024-07-01 01:15:00,01:15:00,CNR6776101339,Success,CID542919,Uber Premier,Bannerghatta Road,Bannerghatta Road,116.0,94.0,,,No,,1416,Debit Card,0,4.1,3.6
2024-07-01 01:16:00,01:16:00,CNR7554919118,Canceled by Driver,CID142788,eBike,MG Road,Vijayanagar,,,,The driver was not moving towards pickup,,,311,,8,,
2024-07-01 01:16:00,01:16:00,CNR9902293147,Success,CID868391,Bike,Marathahalli,Yeshwanthpur,216.0,92.0,,,No,,460,UPI,19,4.0,3.6
2024-07-01 01:16:00,01:16:00,CNR6478129940,Success,CID207304,Uber Premier,Marathahalli,Vijayanagar,83.0,149.0,,,No,,952,Cash,37,4.0,4.3
2024-07-01 01:18:00,01:18:00,CNR8527271669,Canceled by Customer,CID703305,Uber Go,Tumkur Road,Rajajinagar,,,Change of plans,,,,671,,37,,
2024-07-01 01:18:00,01:18:00,CNR3414576478,Success,CID400587,Bike,Jayanagar,Varthur,77.0,138.0,,,No,,566,Credit Card,28,3.6,2.8
2024-07-01 01:18:00,01:18:00,CNR4023506813,Driver Not Found,CID577019,Uber Go,Marathahalli,Sahakar Nagar,,,,,,,798,,43,,
2024-07-01 01:18:00,01:18:00,CNR5547354728,Canceled by Driver,CID352686,Prime SUV,RT Nagar,Magadi Road,,,,Personal & Car related issue,,,213,,13,,
2024-07-01 01:19:00,01:19:00,CNR5046357618,Success,CID362053,eBike,Rajajinagar,Richmond Town,57.0,122.0,,,No,,479,UPI,23,4.1,4.1
2024-07-01 01:19:00,01:19:00,CNR2163871454,Canceled by Driver,CID809341,Uber Go,Koramangala,HSR Layout,,,,Wrong Address,,,684,,43,,
2024-07-01 01:20:00,01:20:00,CNR9646724289,Driver Not Found,CID123110,Bike,Sahakar Nagar,Indiranagar,,,,,,,346,,27,,
2024-07-01 01:20:00,01:20:00,CNR3694462924,Success,CID232272,Uber Go,Marathahalli,JP Nagar,144.0,149.0,,,No,,661,Wallet,50,4.7,4.0
2024-07-01 01:20:00,01:20:00,CNR5225272586,Canceled by Driver,CID986100,Auto,Bannerghatta Road,Koramangala,,,,Personal & Car related issue,,,1697,,23,,
2024-07-01 01:21:00,01:21:00,CNR6443200903,Success,CID433755,Prime Plus,Tumkur Road,JP Nagar,190.0,77.0,,,No,,1368,Cash,46,3.6,4.2
2024-07-01 01:21:00,01:21:00,CNR2925252867,Success,CID603236,Uber Go,Marathahalli,HSR Layout,170.0,10.0,,,No,,368,UPI,40,3.6,4.3
2024-07-01 01:21:00,01:21:00,CNR8772340111,Success,CID264243,Sedan,Rajajinagar,Chamarajpet,40.0,34.0,,,No,,1154,Credit Card,47,3.7,4.5
2024-07-01 01:22:00,01:22:00,CNR2657339938,Success,CID995210,Bike,Jayanagar,Electronic City,123.0,146.0,,,No,,3793,UPI,18,4.1,3.6
2024-07-01 01:22:00,01:22:00,CNR5142773552,Success,CID469611,Bike,MG Road,Marathahalli,160.0,106.0,,,No,,1223,Cash,41,4.0,4.0
2024-07-01 01:22:00,01:22:00,CNR7381533273,Success,CID284351,Uber Go,Bannerghatta Road,Vijayanagar,261.0,128.0,,,No,,368,UPI,20,4.1,3.8
2024-07-01 01:22:00,01:22:00,CNR8386922827,Canceled by Driver,CID522188,Prime SUV,JP Nagar,RT Nagar,,,,Personal & Car related issue,,,770,,36,,
2024-07-01 01:23:00,01:23:00,CNR2458073989,Driver Not Found,CID148463,Uber Premier,Indiranagar,JP Nagar,,,,,,,390,,17,,
2024-07-01 01:23:00,01:23:00,CNR6159683539,Success,CID981600,Uber Premier,Ulsoor,Richmond Town,135.0,39.0,,,No,,498,UPI,26,3.5,4.2
2024-07-01 01:23:00,01:23:00,CNR9474652185,Success,CID422742,Prime Plus,BTM Layout,RT Nagar,71.0,82.0,,,No,,323,Debit Card,1,3.9,5.0
2024-07-01 01:24:00,01:24:00,CNR1750123533,Canceled by Customer,CID832706,Sedan,Ulsoor,HSR Layout,,,Wrong address,,,,469,,0,,
2024-07-01 01:24:00,01:24:00,CNR3501619591,Success,CID844255,Prime SUV,Tumkur Road,Chamarajpet,38.0,22.0,,,No,,467,Wallet,44,4.7,4.4
2024-07-01 01:24:00,01:24:00,CNR6575172454,Success,CID641457,Uber Go,Whitefield,Rajajinagar,65.0,136.0,,,No,,234,Debit Card,48,3.8,3.3
2024-07-01 01:25:00,01:25:00,CNR6909263396,Success,CID946385,eBike,Richmond Town,Bannerghatta Road,56.0,116.0,,,No,,433,Cash,5,4.3,4.7
2024-07-01 01:25:00,01:25:00,CNR9318238874,Success,CID734345,Bike,RT Nagar,Marathahalli,111.0,66.0,,,No,,455,Credit Card,23,4.6,3.7
2024-07-01 01:26:00,01:26:00,CNR1866456028,Canceled by Customer,CID660328,Bike,Magadi Road,Hennur,,,Driver is not moving,,,,100,,46,,
2024-07-01 01:26:00,01:26:00,CNR8168368596,Canceled by Driver,CID222905,Mini,Ulsoor,Marathahalli,,,,Personal & Car related issue,,,467,,43,,
2024-07-01 01:26:00,01:26:00,CNR8863281305,Success,CID280461,eBike,Chamarajpet,Magadi Road,133.0,102.0,,,No,,1153,UPI,18,5.0,4.4
2024-07-01 01:27:00,01:27:00,CNR1475608833,Success,CID191226,eBike,Sahakar Nagar,Tumkur Road,130.0,35.0,,,No,,644,Cash,23,3.7,4.0
2024-07-01 01:27:00,01:27:00,CNR2240385347,Success,CID861575,Uber Go,RT Nagar,Rajajinagar,89.0,101.0,,,No,,427,Cash,10,4.2,4.1
2024-07-01 01:28:00,01:28:00,CNR5024042761,Driver Not Found,CID324180,Prime Plus,Chamarajpet,Chamarajpet,,,,,,,173,,39,,
2024-07-01 01:28:00,01:28:00,CNR5501310046,Success,CID201925,Uber Go,Bannerghatta Road,BTM Layout,68.0,85.0,,,No,,519,Credit Card,4,3.0,3.6
2024-07-01 01:28:00,01:28:00,CNR3488396342,Success,CID207187,Prime Sedan,Vijayanagar,Chamarajpet,211.0,91.0,,,No,,226,UPI,30,4.1,4.6
2024-07-01 01:28:00,01:28:00,CNR7279986846,Success,CID278582,Prime SUV,HSR Layout,BTM Layout,272.0,63.0,,,No,,401,Cash,37,4.3,4.3
2024-07-01 01:28:00,01:28:00,CNR5135560368,Canceled by Customer,CID463758,eBike,Bannerghatta Road,Ulsoor,,,Change of plans,,,,178,,10,,
2024-07-01 01:28:00,01:28:00,CNR7061322561,Canceled by Driver,CID958897,Prime SUV,Richmond Town,Chamarajpet,,,,The driver was not moving towards pickup,,,389,,6,,
2024-07-01 01:28:00,01:28:00,CNR9275044852,Success,CID192852,Uber Go,Rajajinagar,HSR Layout,117.0,119.0,,,No,,355,Cash,30,3.9,3.5
2024-07-01 01:29:00,01:29:00,CNR6733210811,Success,CID263731,Mini,Chamarajpet,Yeshwanthpur,91.0,90.0,,,No,,823,Credit Card,2,4.3,4.2
2024-07-01 01:29:00,01:29:00,CNR9037499397,Success,CID240977,Sedan,Yeshwanthpur,Jayanagar,70.0,40.0,,,No,,396,UPI,43,4.0,3.5
2024-07-01 01:30:00,01:30:00,CNR5082682251,Canceled by Driver,CID188043,Bike,Marathahalli,Bannerghatta Road,,,,Driver asked to cancel,,,382,,10,,
2024-07-01 01:30:00,01:30:00,CNR7550317313,Success,CID423997,Sedan,Jayanagar,Tumkur Road,101.0,50.0,,,No,,832,UPI,31,3.6,3.9
2024-07-01 01:30:00,01:30:00,CNR6372064543,Success,CID665085,Bike,Ulsoor,Tumkur Road,240.0,97.0,,,No,,1364,Credit Card,48,4.6,4.4
2024-07-01 01:30:00,01:30:00,CNR9162850437,Canceled by Customer,CID212591,Uber Premier,JP Nagar,Chamarajpet,,,Change of plans,,,,250,,40,,
2024-07-01 01:31:00,01:31:00,CNR5111543612,Canceled by Customer,CID656787,Prime Plus,Koramangala,BTM Layout,,,AC not working,,,,1378,,41,,
2024-07-01 01:31:00,01:31:00,CNR4065801199,Success,CID517855,Prime Plus,RT Nagar,Ulsoor,92.0,54.0,,,No,,593,Debit Card,9,4.0,3.3
2024-07-01 01:31:00,01:31:00,CNR4315016974,Canceled by Customer,CID569488,Bike,Varthur,Richmond Town,,,Wrong address,,,,237,,46,,
2024-07-01 01:31:00,01:31:00,CNR7675423098,Success,CID865280,Uber Premier,Jayanagar,Rajajinagar,211.0,59.0,,,No,,592,Debit Card,27,4.8,3.8
2024-07-01 01:31:00,01:31:00,CNR1839083411,Success,CID220960,Sedan,Vijayanagar,Jayanagar,253.0,115.0,,,No,,942,UPI,4,4.5,3.6
2024-07-01 01:31:00,01:31:00,CNR9696365062,Success,CID705428,Uber Go,Hennur,Yeshwanthpur,254.0,104.0,,,No,,853,Credit Card,12,3.6,4.0
2024-07-01 01:31:00,01:31:00,CNR5021640671,Success,CID556753,Uber Go,Rajajinagar,Koramangala,64.0,65.0,,,No,,446,UPI,32,3.2,5.0
2024-07-01 01:31:00,01:31:00,CNR3648094432,Success,CID952625,Uber Go,Jayanagar,Marathahalli,207.0,87.0,,,No,,524,Cash,49,3.6,3.8
2024-07-01 01:32:00,01:32:00,CNR6252334767,Success,CID404769,Auto,Koramangala,Richmond Town,112.0,109.0,,,No,,329,UPI,43,3.8,4.3
2024-07-01 01:32:00,01:32:00,CNR4826753561,Success,CID811959,Uber Premier,Yeshwanthpur,Sahakar Nagar,91.0,74.0,,,No,,224,Wallet,15,3.8,5.0
2024-07-01 01:32:00,01:32:00,CNR4346377059,Canceled by Driver,CID153092,Uber Premier,MG Road,JP Nagar,,,,The driver was not moving towards pickup,,,1106,,48,,
2024-07-01 01:32:00,01:32:00,CNR2843333843,Success,CID311939,Uber Go,JP Nagar,Bannerghatta Road,264.0,61.0,,,No,,349,Cash,38,4.5,4.4
2024-07-01 01:33:00,01:33:00,CNR1533189304,Canceled by Customer,CID432466,Bike,Hennur,Electronic City,,,AC not working,,,,302,,17,,
2024-07-01 01:34:00,01:34:00,CNR5415767591,Success,CID400473,Prime Plus,Sahakar Nagar,Vijayanagar,177.0,104.0,,,No,,253,UPI,32,4.1,4.6
2024-07-01 01:34:00,01:34:00,CNR1118691163,Canceled by Driver,CID980555,Uber Premier,HSR Layout,HSR Layout,,,,Wrong Address,,,624,,28,,
2024-07-01 01:34:00,01:34:00,CNR4244794448,Canceled by Driver,CID276600,Prime SUV,Sahakar Nagar,Electronic City,,,,Personal & Car related issue,,,316,,36,,
2024-07-01 01:34:00,01:34:00,CNR3173801360,Canceled by Customer,CID739232,Auto,Marathahalli,Varthur,,,Long wait time,,,,155,,28,,
2024-07-01 01:35:00,01:35:00,CNR4362484098,Success,CID185865,Mini,Hennur,Tumkur Road,114.0,95.0,,,No,,133,UPI,44,4.5,3.8
2024-07-01 01:35:00,01:35:00,CNR5366957492,Driver Not Found,CID175281,Sedan,BTM Layout,Vijayanagar,,,,,,,1357,,4,,
2024-07-01 01:36:00,01:36:00,CNR8850337840,Canceled by Driver,CID731222,Mini,HSR Layout,Magadi Road,,,,Vehicle breakdown,,,346,,22,,
2024-07-01 01:36:00,01:36:00,CNR9787159569,Success,CID756792,Bike,HSR Layout,Marathahalli,218.0,112.0,,,Yes,Other,1301,Cash,25,4.6,4.0
2024-07-01 01:37:00,01:37:00,CNR7882215701,Canceled by Driver,CID109456,Uber Go,Rajajinagar,Chamarajpet,,,,Wrong Address,,,371,,30,,
2024-07-01 01:37:00,01:37:00,CNR2409239184,Canceled by Driver,CID619399,Prime Sedan,Indiranagar,Magadi Road,,,,Vehicle breakdown,,,1024,,16,,
2024-07-01 01:37:00,01:37:00,CNR9613709917,Success,CID462839,Prime SUV,Koramangala,Sahakar Nagar,100.0,31.0,,,No,,884,UPI,36,4.4,4.5
2024-07-01 01:37:00,01:37:00,CNR2548869161,Success,CID584130,Uber Go,Ulsoor,Yeshwanthpur,268.0,17.0,,,No,,359,Wallet,17,3.8,5.0
2024-07-01 01:38:00,01:38:00,CNR4368543500,Canceled by Customer,CID925310,Bike,Tumkur Road,Whitefield,,,Change of plans,,,,176,,44,,
2024-07-01 01:39:00,01:39:00,CNR2703288158,Canceled by Driver,CID682903,Prime SUV,Electronic City,HSR Layout,,,,Vehicle breakdown,,,657,,2,,
2024-07-01 01:41:00,01:41:00,CNR4871465518,Success,CID174068,Uber Premier,HSR Layout,Magadi Road,258.0,130.0,,,No,,478,Wallet,10,3.4,4.8
2024-07-01 01:41:00,01:41:00,CNR6388320630,Canceled by Driver,CID147321,Prime SUV,Marathahalli,MG Road,,,,Vehicle breakdown,,,208,,49,,
2024-07-01 01:41:00,01:41:00,CNR7218778522,Success,CID606892,Mini,Richmond Town,MG Road,238.0,17.0,,,No,,374,Cash,50,4.4,4.6
2024-07-01 01:42:00,01:42:00,CNR7110041121,Success,CID886821,Sedan,Indiranagar,Hennur,202.0,44.0,,,No,,298,UPI,16,3.2,4.1
2024-07-01 01:42:00,01:42:00,CNR1247418882,Canceled by Driver,CID950810,Prime Plus,Varthur,Whitefield,,,,The driver was not moving towards pickup,,,777,,45,,
2024-07-01 01:42:00,01:42:00,CNR9431068510,Success,CID485287,Prime Plus,Chamarajpet,Rajajinagar,38.0,103.0,,,No,,534,Debit Card,20,3.9,3.9
2024-07-01 01:42:00,01:42:00,CNR5283405346,Success,CID160535,Uber Premier,Tumkur Road,Sahakar Nagar,157.0,40.0,,,No,,182,Cash,43,4.0,5.0
2024-07-01 01:43:00,01:43:00,CNR1090983100,Success,CID419599,Uber Premier,HSR Layout,Marathahalli,56.0,14.0,,,No,,504,UPI,24,4.1,3.4
2024-07-01 01:43:00,01:43:00,CNR1828957001,Success,CID606185,Bike,Magadi Road,Sahakar Nagar,77.0,120.0,,,No,,358,Cash,13,4.0,3.1
2024-07-01 01:43:00,01:43:00,CNR8230209413,Driver Not Found,CID124670,Sedan,JP Nagar,Richmond Town,,,,,,,792,,17,,
2024-07-01 01:44:00,01:44:00,CNR4913870448,Canceled by Driver,CID833084,eBike,Chamarajpet,Sahakar Nagar,,,,Vehicle breakdown,,,929,,20,,
2024-07-01 01:45:00,01:45:00,CNR7082830190,Canceled by Driver,CID831324,Prime Sedan,Hennur,Marathahalli,,,,Vehicle breakdown,,,406,,29,,
2024-07-01 01:45:00,01:45:00,CNR4388782684,Success,CID853359,Uber Premier,JP Nagar,Electronic City,160.0,107.0,,,No,,881,Wallet,7,4.8,4.4
2024-07-01 01:45:00,01:45:00,CNR3643356873,Canceled by Driver,CID318685,Uber Premier,Chamarajpet,Rajajinagar,,,,Vehicle breakdown,,,570,,22,,
2024-07-01 01:46:00,01:46:00,CNR5468632989,Canceled by Driver,CID309288,eBike,Vijayanagar,BTM Layout,,,,The driver was not moving towards pickup,,,683,,35,,
2024-07-01 01:46:00,01:46:00,CNR4030421058,Canceled by Driver,CID339755,Uber Go,Tumkur Road,Sahakar Nagar,,,,Driver asked to cancel,,,166,,43,,
2024-07-01 01:47:00,01:47:00,CNR4330546112,Success,CID915633,Sedan,Tumkur Road,Chamarajpet,150.0,28.0,,,No,,917,UPI,24,3.4,3.8
2024-07-01 01:47:00,01:47:00,CNR5947555852,Success,CID612553,Prime Sedan,RT Nagar,RT Nagar,122.0,72.0,,,No,,746,Credit Card,31,3.7,4.3
2024-07-01 01:47:00,01:47:00,CNR8875264643,Canceled by Driver,CID696080,Prime SUV,Jayanagar,Marathahalli,,,,Vehicle breakdown,,,1013,,15,,
2024-07-01 01:48:00,01:48:00,CNR1106733610,Driver Not Found,CID707302,Sedan,Rajajinagar,Richmond Town,,,,,,,1308,,11,,
2024-07-01 01:48:00,01:48:00,CNR6083368216,Success,CID313615,Uber Premier,BTM Layout,Electronic City,224.0,44.0,,,No,,1236,Wallet,0,3.9,4.5
2024-07-01 01:48:00,01:48:00,CNR2093863338,Success,CID345200,Mini,Tumkur Road,BTM Layout,210.0,62.0,,,No,,957,UPI,23,3.6,4.6
2024-07-01 01:49:00,01:49:00,CNR6104466150,Success,CID983775,Uber Premier,Varthur,Varthur,39.0,91.0,,,No,,401,Credit Card,6,4.8,4.0
2024-07-01 01:49:00,01:49:00,CNR8317498017,Canceled by Driver,CID106542,Bike,Sahakar Nagar,Bannerghatta Road,,,,Vehicle breakdown,,,1257,,47,,
2024-07-01 01:50:00,01:50:00,CNR6453693773,Success,CID561035,Prime SUV,Hennur,Magadi Road,207.0,73.0,,,No,,254,Wallet,34,4.4,4.3
2024-07-01 01:50:00,01:50:00,CNR2529747801,Success,CID250173,eBike,Koramangala,Hennur,50.0,64.0,,,No,,655,Cash,14,4.2,3.2
2024-07-01 01:50:00,01:50:00,CNR9068862246,Success,CID235376,Prime SUV,Magadi Road,Hennur,100.0,29.0,,,No,,194,UPI,26,4.7,4.4
2024-07-01 01:50:00,01:50:00,CNR1951180165,Canceled by Driver,CID341147,Uber Go,Varthur,Rajajinagar,,,,Wrong Address,,,663,,2,,
2024-07-01 01:51:00,01:51:00,CNR8077472419,Canceled by Driver,CID286366,Sedan,Magadi Road,JP Nagar,,,,Vehicle breakdown,,,229,,17,,
2024-07-01 01:51:00,01:51:00,CNR7482749006,Canceled by Customer,CID616740,Bike,JP Nagar,Magadi Road,,,Long wait time,,,,3993,,46,,
2024-07-01 01:52:00,01:52:00,CNR9596738364,Success,CID213402,Uber Premier,Marathahalli,Tumkur Road,253.0,27.0,,,No,,161,Wallet,21,4.7,3.9
2024-07-01 01:52:00,01:52:00,CNR7559349517,Success,CID502124,Uber Go,Bannerghatta Road,Marathahalli,139.0,126.0,,,No,,1353,Credit Card,0,4.3,4.1
2024-07-01 01:53:00,01:53:00,CNR8067631319,Success,CID243114,eBike,Electronic City,BTM Layout,219.0,57.0,,,No,,170,Cash,10,3.8,3.7
2024-07-01 01:54:00,01:54:00,CNR9050969300,Success,CID756760,Auto,Jayanagar,JP Nagar,63.0,67.0,,,No,,1051,UPI,26,3.9,4.2
2024-07-01 01:54:00,01:54:00,CNR3740081816,Driver Not Found,CID219947,Uber Go,Bannerghatta Road,Marathahalli,,,,,,,569,,32,,
2024-07-01 01:55:00,01:55:00,CNR7498517920,Success,CID191851,Uber Premier,Marathahalli,Koramangala,214.0,89.0,,,No,,664,UPI,15,3.6,3.1
2024-07-01 01:55:00,01:55:00,CNR8327831836,Success,CID599535,Prime SUV,Bannerghatta Road,JP Nagar,242.0,96.0,,,No,,755,Credit Card,47,3.5,4.7
2024-07-01 01:57:00,01:57:00,CNR3041278592,Canceled by Driver,CID770610,Prime SUV,Whitefield,Whitefield,,,,Vehicle breakdown,,,337,,17,,
2024-07-01 01:57:00,01:57:00,CNR9028910006,Success,CID847153,eBike,Bannerghatta Road,Jayanagar,64.0,28.0,,,No,,750,UPI,39,3.5,3.9
2024-07-01 01:58:00,01:58:00,CNR8727506279,Success,CID895425,Sedan,Koramangala,Tumkur Road,92.0,63.0,,,No,,525,UPI,13,4.5,3.9
2024-07-01 01:58:00,01:58:00,CNR6228152993,Canceled by Driver,CID799853,Uber Premier,BTM Layout,Rajajinagar,,,,Driver asked to cancel,,,969,,16,,
2024-07-01 01:59:00,01:59:00,CNR1568430453,Canceled by Driver,CID127700,Prime Plus,Marathahalli,Rajajinagar,,,,Driver asked to cancel,,,870,,23,,
2024-07-01 01:59:00,01:59:00,CNR8465640713,Success,CID837867,Mini,Bannerghatta Road,Koramangala,110.0,64.0,,,No,,117,Cash,0,4.2,3.2
2024-07-01 02:00:00,02:00:00,CNR4528329547,Success,CID476853,Prime Plus,Indiranagar,Chamarajpet,130.0,35.0,,,No,,1675,UPI,7,4.0,3.9
2024-07-01 02:00:00,02:00:00,CNR3479717346,Success,CID129001,Uber Premier,Jayanagar,BTM Layout,108.0,60.0,,,No,,305,UPI,25,5.0,3.7
2024-07-01 02:00:00,02:00:00,CNR9894711688,Success,CID911611,Uber Go,Jayanagar,JP Nagar,79.0,106.0,,,No,,4291,UPI,37,4.8,4.4
2024-07-01 02:01:00,02:01:00,CNR2350049122,Success,CID562749,Uber Go,Electronic City,Marathahalli,94.0,118.0,,,No,,737,Cash,50,4.1,4.2
2024-07-01 02:01:00,02:01:00,CNR1358227055,Success,CID901104,Prime Sedan,Tumkur Road,Chamarajpet,177.0,73.0,,,No,,100,Debit Card,25,3.6,4.5
2024-07-01 02:02:00,02:02:00,CNR5131184629,Success,CID620538,Prime SUV,Whitefield,Jayanagar,52.0,101.0,,,No,,118,UPI,35,4.1,4.9
2024-07-01 02:03:00,02:03:00,CNR2219498995,Success,CID480149,Auto,JP Nagar,BTM Layout,150.0,83.0,,,No,,434,Cash,27,4.7,3.7
2024-07-01 02:03:00,02:03:00,CNR3377684882,Success,CID455758,Prime Sedan,Sahakar Nagar,RT Nagar,150.0,55.0,,,No,,393,Debit Card,9,3.8,4.0
2024-07-01 02:04:00,02:04:00,CNR6802744923,Canceled by Customer,CID244341,Prime Sedan,Yeshwanthpur,Varthur,,,AC not working,,,,392,,49,,
2024-07-01 02:04:00,02:04:00,CNR2482165357,Canceled by Driver,CID333592,eBike,Jayanagar,Whitefield,,,,Driver asked to cancel,,,1048,,5,,
2024-07-01 02:04:00,02:04:00,CNR3511872742,Success,CID184651,Mini,MG Road,Marathahalli,120.0,143.0,,,No,,246,Cash,38,4.3,4.1
2024-07-01 02:05:00,02:05:00,CNR5140911393,Success,CID541077,Auto,Richmond Town,Magadi Road,197.0,89.0,,,No,,726,Credit Card,16,3.9,3.8
2024-07-01 02:05:00,02:05:00,CNR7401347661,Driver Not Found,CID224549,eBike,Yeshwanthpur,BTM Layout,,,,,,,1816,,5,,
2024-07-01 02:05:00,02:05:00,CNR2754103883,Canceled by Driver,CID701470,Auto,Tumkur Road,Indiranagar,,,,Vehicle breakdown,,,398,,40,,
2024-07-01 02:06:00,02:06:00,CNR3613223212,Success,CID490411,Auto,Yeshwanthpur,Indiranagar,27.0,149.0,,,No,,345,Cash,10,4.4,3.8
2024-07-01 02:08:00,02:08:00,CNR3826121848,Success,CID712041,Bike,Marathahalli,Marathahalli,273.0,89.0,,,No,,414,Debit Card,48,3.6,4.0
2024-07-01 02:08:00,02:08:00,CNR6547232749,Driver Not Found,CID800272,Uber Premier,Varthur,RT Nagar,,,,,,,670,,32,,
2024-07-01 02:08:00,02:08:00,CNR3660983340,Success,CID309239,Uber Go,Vijayanagar,JP Nagar,94.0,21.0,,,No,,887,Cash,18,4.5,3.9
2024-07-01 02:09:00,02:09:00,CNR4648510307,Canceled by Driver,CID330956,Prime Sedan,Koramangala,Tumkur Road,,,,The driver was not moving towards pickup,,,144,,27,,
2024-07-01 02:09:00,02:09:00,CNR2734768514,Canceled by Driver,CID299252,Auto,Electronic City,JP Nagar,,,,Vehicle breakdown,,,121,,45,,
2024-07-01 02:09:00,02:09:00,CNR1249985116,Success,CID178382,Prime Sedan,Electronic City,Hennur,103.0,115.0,,,No,,205,UPI,4,4.1,3.6
2024-07-01 02:09:00,02:09:00,CNR3217388350,Success,CID640070,Prime Plus,Tumkur Road,Whitefield,74.0,29.0,,,No,,421,Cash,2,3.7,4.2
2024-07-01 02:10:00,02:10:00,CNR3843985620,Success,CID585879,Prime Sedan,Rajajinagar,Rajajinagar,202.0,101.0,,,Yes,Vehicle breakdown,491,Wallet,18,3.7,4.4
2024-07-01 02:10:00,02:10:00,CNR7491677125,Driver Not Found,CID552379,Prime Plus,Ulsoor,Indiranagar,,,,,,,344,,33,,
2024-07-01 02:10:00,02:10:00,CNR8772548362,Success,CID715160,Uber Premier,Rajajinagar,RT Nagar,186.0,82.0,,,No,,216,Cash,37,4.0,3.8
2024-07-01 02:11:00,02:11:00,CNR2874145918,Success,CID481464,Prime Sedan,Hennur,HSR Layout,141.0,127.0,,,No,,1096,UPI,11,4.6,4.0
2024-07-01 02:12:00,02:12:00,CNR8457603331,Canceled by Customer,CID192129,Mini,Tumkur Road,Ulsoor,,,Wrong address,,,,1270,,5,,
2024-07-01 02:12:00,02:12:00,CNR8108009694,Success,CID117774,Mini,Chamarajpet,Yeshwanthpur,71.0,64.0,,,No,,347,Cash,21,3.6,3.6
2024-07-01 02:13:00,02:13:00,CNR8896857123,Success,CID847310,eBike,Hennur,Indiranagar,224.0,77.0,,,No,,676,UPI,32,3.7,3.8
2024-07-01 02:13:00,02:13:00,CNR1532717132,Success,CID209428,Sedan,Marathahalli,Jayanagar,50.0,142.0,,,No,,100,UPI,49,4.0,3.2
2024-07-01 02:14:00,02:14:00,CNR9706189948,Success,CID177818,Mini,MG Road,Vijayanagar,125.0,63.0,,,No,,528,Wallet,4,4.1,3.5
2024-07-01 02:14:00,02:14:00,CNR3856195542,Canceled by Customer,CID684420,Prime SUV,JP Nagar,Varthur,,,Wrong address,,,,1763,,9,,
2024-07-01 02:15:00,02:15:00,CNR5970514401,Success,CID299624,Prime Sedan,HSR Layout,Whitefield,164.0,42.0,,,No,,908,Credit Card,7,5.0,3.5
2024-07-01 02:15:00,02:15:00,CNR5534796644,Success,CID792156,Prime Sedan,Bannerghatta Road,Whitefield,218.0,13.0,,,No,,1695,UPI,12,4.1,3.2
2024-07-01 02:15:00,02:15:00,CNR4651958083,Canceled by Customer,CID880999,eBike,MG Road,Rajajinagar,,,Wrong address,,,,440,,13,,
2024-07-01 02:16:00,02:16:00,CNR9182185595,Canceled by Customer,CID744207,Prime Sedan,Marathahalli,Electronic City,,,Change of plans,,,,1816,,32,,
2024-07-01 02:16:00,02:16:00,CNR1551887495,Success,CID414784,Uber Premier,Bannerghatta Road,Yeshwanthpur,209.0,107.0,,,No,,539,Credit Card,47,4.2,4.4
2024-07-01 02:16:00,02:16:00,CNR4449898467,Canceled by Driver,CID485090,Sedan,Marathahalli,Varthur,,,,The driver was not moving towards pickup,,,544,,27,,
